180,358000,0,0,0,0,0,0,0,0,0,0,0
181,360000,0,-20,0,0,0,0,0,0,0,0,0
182,362000,0,0,0,0,0,0,0,0,0,0,0
183,364000,0,-20,0,0,0,0,0,0,0,0,0
184,366000,0,0,0,0,0,0,0,0,0,0,0
185,368000,-20,0,0,0,0,0,0,0,0,0,0
186,370000,-20,0,0,0,0,0,0,0,0,0,0
187,372000,0,0,0,0,0,0,0,0,0,0,0
188,374000,0,0,0,0,0,0,0,0,0,0,0
189,376000,0,0,0,0,0,0,0,0,0,0,0
190,378000,0,-20,0,0,0,0,0,0,0,0,0
191,380000,0,0,0,0,0,0,0,0,0,0,0
192,382000,0,-20,0,0,0,0,0,0,0,0,0
193,384000,0,-20,0,0,0,0,0,0,0,0,0
194,386000,0,0,0,0,0,0,0,0,0,0,0
195,388000,-20,0,0,0,0,0,0,0,0,0,0
196,390000,-20,0,0,0,0,0,0,0,0,0,0
197,392000,0,0,0,0,0,0,0,0,0,0,0
198,394000,0,0,0,0,0,0,0,0,0,0,0
199,396000,0,0,-20,0,0,0,0,0,0,0,0
200,398000,0,0,0,0,0,0,0,0,0,0,0
201,400000,0,0,0,0,0,0,0,0,0,0,0
202,402000,0,0,0,0,0,0,0,0,0,0,0
203,404000,0,0,0,0,0,0,0,0,0,0,0
204,406000,0,0,0,0,0,0,0,0,0,0,0
205,408000,-20,0,0,0,0,0,0,0,0,0,0
206,410000,0,0,0,0,0,0,0,0,0,0,0
207,412000,0,0,0,0,0,0,0,0,0,0,0
208,414000,0,0,0,0,0,0,0,0,0,0,0
209,416000,0,0,-20,0,0,0,0,0,0,0,0
210,418000,0,0,0,0,0,0,0,0,0,0,0
211,420000,0,-20,0,0,0,0,0,0,0,0,0
212,422000,0,-20,0,0,0,0,0,0,0,0,0
213,424000,0,0,0,0,0,0,0,0,0,0,0
214,426000,0,0,0,0,0,0,0,0,0,0,0
215,428000,0,0,0,0,0,0,0,0,0,0,0
216,430000,0,0,0,0,0,0,0,0,0,0,0
217,432000,0,0,-20,0,0,0,0,0,0,0,0
218,434000,0,0,-20,0,0,0,0,0,0,0,0
219,436000,0,-20,-20,0,0,0,0,0,0,0,0
220,438000,0,0,0,0,0,0,0,0,0,0,0
221,440000,0,0,0,0,0,0,0,0,0,0,0
222,442000,0,0,0,0,0,0,0,0,0,0,0
223,444000,0,0,0,0,0,0,0,0,0,0,0
224,446000,0,0,0,0,0,0,0,0,0,0,0
225,448000,-20,0,0,0,0,0,0,0,0,0,0
226,450000,-20,0,0,0,0,0,0,0,0,0,0
227,452000,-20,0,0,0,0,0,0,0,0,0,0
228,454000,0,0,-20,0,0,0,0,0,0,0,0
229,456000,0,0,-20,0,0,0,0,0,0,0,0
230,458000,0,0,0,0,0,0,0,0,0,0,0
231,460000,0,0,0,0,0,0,0,0,0,0,0
232,462000,0,-20,0,0,0,0,0,0,0,0,0
233,464000,0,0,0,0,0,0,0,0,0,0,0
234,466000,-20,0,0,0,0,0,0,0,0,0,0
235,468000,0,0,0,0,0,0,0,0,0,0,0
236,470000,0,0,0,0,0,0,0,0,0,0,0
237,472000,0,0,-20,0,0,0,0,0,0,0,0
238,474000,0,0,-20,0,0,0,0,0,0,0,0
239,476000,0,0,-20,0,0,0,0,0,0,0,0
240,478000,0,0,0,0,0,0,0,0,0,0,0
241,480000,0,-20,0,0,0,0,0,0,0,0,0
242,482000,0,0,0,0,0,0,0,0,0,0,0
243,484000,0,0,0,0,0,0,0,0,0,0,0
244,486000,0,0,0,0,0,0,0,0,0,0,0
245,488000,-20,0,0,0,0,0,0,0,0,0,0
246,490000,-20,0,0,0,0,0,0,0,0,0,0
247,492000,0,60,-100,0,0,0,0,0,0,0,0
248,494000,0,280,-320,0,0,0,0,0,0,0,0
249,496000,100,340,-540,0,0,0,0,0,0,0,0
250,498000,300,220,-600,0,0,0,0,0,0,0,0
251,500000,500,0,-520,0,0,0,0,0,0,0,0
252,502000,580,-280,-280,0,0,0,0,0,0,0,0
253,504000,480,-460,0,0,0,0,0,0,0,0,0
254,506000,240,-480,280,0,0,0,0,0,0,0,0
255,508000,-60,-340,420,0,0,0,0,0,0,0,0
256,510000,-320,-80,380,0,0,0,0,0,0,0,0
257,512000,-440,200,180,0,0,0,0,0,0,0,0
258,514000,-400,400,-60,0,0,0,0,0,0,0,0
259,516000,-180,440,-340,0,0,0,0,0,0,0,0
260,518000,80,280,-440,0,0,0,0,0,0,0,0
261,520000,320,20,-400,0,0,0,0,0,0,0,0
262,522000,420,-240,-160,0,0,0,0,0,0,0,0
263,524000,360,-420,100,0,0,0,0,0,0,0,0
264,526000,140,-460,340,0,0,0,0,0,0,0,0
265,528000,-140,-320,460,0,0,0,0,0,0,0,0
266,530000,-380,-40,400,0,0,0,0,0,0,0,0
267,532000,-480,220,200,0,0,0,0,0,0,0,0
268,534000,-440,420,-60,0,0,0,0,0,0,0,0
269,536000,-220,440,-320,0,0,0,0,0,0,0,0
270,538000,60,300,-440,0,0,0,0,0,0,0,0
271,540000,300,40,-380,0,0,0,0,0,0,0,0
272,542000,400,-240,-160,0,0,0,0,0,0,0,0
273,544000,340,-440,100,0,0,0,0,0,0,0,0
274,546000,120,-460,340,0,0,0,0,0,0,0,0
275,548000,-120,-300,460,0,0,0,0,0,0,0,0
276,550000,-380,-40,400,0,0,0,0,0,0,0,0
277,552000,-500,220,200,0,0,0,0,0,0,0,0
278,554000,-420,420,-60,0,0,0,0,0,0,0,0
279,556000,-220,440,-320,0,0,0,0,0,0,0,0
280,558000,60,300,-420,0,0,0,0,0,0,0,0
281,560000,300,20,-380,0,0,0,0,0,0,0,0
282,562000,400,-220,-160,0,0,0,0,0,0,0,0
283,564000,340,-420,100,0,0,0,0,0,0,0,0
284,566000,120,-460,340,0,0,0,0,0,0,0,0
285,568000,-140,-320,480,0,0,0,0,0,0,0,0
286,570000,-380,-60,420,0,0,0,0,0,0,0,0
287,572000,-480,200,220,0,0,0,0,0,0,0,0
288,574000,-440,400,-60,0,0,0,0,0,0,0,0
289,576000,-200,440,-300,0,0,0,0,0,0,0,0
290,578000,60,300,-440,0,0,0,0,0,0,0,0
291,580000,300,20,-400,0,0,0,0,0,0,0,0
292,582000,420,-220,-180,0,0,0,0,0,0,0,0
293,584000,360,-420,80,0,0,0,0,0,0,0,0
294,586000,140,-440,320,0,0,0,0,0,0,0,0
295,588000,-120,-320,460,0,0,0,0,0,0,0,0
296,590000,-380,-40,400,0,0,0,0,0,0,0,0
297,592000,-480,220,200,0,0,0,0,0,0,0,0
298,594000,-440,400,-60,0,0,0,0,0,0,0,0
299,596000,-200,420,-320,0,0,0,0,0,0,0,0
300,598000,80,280,-440,0,0,0,0,0,0,0,0
301,600000,320,20,-400,0,0,0,0,0,0,0,0
302,602000,420,-220,-180,0,0,0,0,0,0,0,0
303,604000,380,-420,80,0,0,0,0,0,0,0,0
304,606000,160,-460,320,0,0,0,0,0,0,0,0
305,608000,-100,-320,460,0,0,0,0,0,0,0,0
306,610000,-360,-40,400,0,0,0,0,0,0,0,0
307,612000,-460,200,200,0,0,0,0,0,0,0,0
308,614000,-400,400,-60,0,0,0,0,0,0,0,0
309,616000,-200,420,-340,0,0,0,0,0,0,0,0
310,618000,80,280,-460,0,0,0,0,0,0,0,0
311,620000,320,20,-400,0,0,0,0,0,0,0,0
312,622000,420,-240,-200,0,0,0,0,0,0,0,0
313,624000,360,-420,80,0,0,0,0,0,0,0,0
314,626000,140,-440,320,0,0,0,0,0,0,0,0
315,628000,-120,-300,440,0,0,0,0,0,0,0,0
316,630000,-380,-40,400,0,0,0,0,0,0,0,0
317,632000,-480,200,200,0,0,0,0,0,0,0,0
318,634000,-420,400,-80,0,0,0,0,0,0,0,0
319,636000,-200,440,-340,0,0,0,0,0,0,0,0
320,638000,80,300,-440,0,0,0,0,0,0,0,0
321,640000,320,40,-420,0,0,0,0,0,0,0,0
322,642000,420,-220,-200,0,0,0,0,0,0,0,0
323,644000,380,-440,80,0,0,0,0,0,0,0,0
324,646000,160,-440,320,0,0,0,0,0,0,0,0
325,648000,-120,-300,440,0,0,0,0,0,0,0,0
326,650000,-360,-40,400,0,0,0,0,0,0,0,0
327,652000,-480,220,180,0,0,0,0,0,0,0,0
328,654000,-420,400,-80,0,0,0,0,0,0,0,0
329,656000,-180,440,-320,0,0,0,0,0,0,0,0
330,658000,80,280,-460,0,0,0,0,0,0,0,0
331,660000,320,20,-400,0,0,0,0,0,0,0,0
332,662000,420,-220,-200,0,0,0,0,0,0,0,0
333,664000,360,-420,60,0,0,0,0,0,0,0,0
334,666000,140,-460,320,0,0,0,0,0,0,0,0
335,668000,-120,-300,440,0,0,0,0,0,0,0,0
336,670000,-360,-40,400,0,0,0,0,0,0,0,0
337,672000,-480,200,180,0,0,0,0,0,0,0,0
338,674000,-400,400,-80,0,0,0,0,0,0,0,0
339,676000,-180,440,-340,0,0,0,0,0,0,0,0
340,678000,80,300,-460,0,0,0,0,0,0,0,0
341,680000,320,60,-420,0,0,0,0,0,0,0,0
342,682000,420,-200,-220,0,0,0,0,0,0,0,0
343,684000,360,-420,60,0,0,0,0,0,0,0,0
344,686000,160,-460,320,0,0,0,0,0,0,0,0
345,688000,-120,-340,440,0,0,0,0,0,0,0,0
346,690000,-360,-80,400,0,0,0,0,0,0,0,0
347,692000,-460,180,200,0,0,0,0,0,0,0,0
348,694000,-400,380,-80,0,0,0,0,0,0,0,0
349,696000,-180,420,-340,0,0,0,0,0,0,0,0
350,698000,80,300,-480,0,0,0,0,0,0,0,0
351,700000,340,40,-420,0,0,0,0,0,0,0,0
352,702000,440,-220,-220,0,0,0,0,0,0,0,0
353,704000,380,-420,40,0,0,0,0,0,0,0,0
354,706000,180,-480,300,0,0,0,0,0,0,0,0
355,708000,-80,-340,440,0,0,0,0,0,0,0,0
356,710000,-340,-80,400,0,0,0,0,0,0,0,0
357,712000,-460,180,200,0,0,0,0,0,0,0,0
358,714000,-400,400,-60,0,0,0,0,0,0,0,0
359,716000,-200,440,-320,0,0,0,0,0,0,0,0
360,718000,80,300,-460,0,0,0,0,0,0,0,0
361,720000,320,40,-420,0,0,0,0,0,0,0,0
362,722000,440,-220,-220,0,0,0,0,0,0,0,0
363,724000,380,-420,40,0,0,0,0,0,0,0,0
364,726000,180,-480,320,0,0,0,0,0,0,0,0
365,728000,-100,-340,440,0,0,0,0,0,0,0,0
366,730000,-340,-80,400,0,0,0,0,0,0,0,0
367,732000,-460,200,200,0,0,0,0,0,0,0,0
368,734000,-400,400,-60,0,0,0,0,0,0,0,0
369,736000,-200,440,-320,0,0,0,0,0,0,0,0
370,738000,60,300,-460,0,0,0,0,0,0,0,0
371,740000,300,60,-420,0,0,0,0,0,0,0,0
372,742000,420,-220,-200,0,0,0,0,0,0,0,0
373,744000,380,-420,60,0,0,0,0,0,0,0,0
374,746000,180,-480,300,0,0,0,0,0,0,0,0
375,748000,-80,-340,440,0,0,0,0,0,0,0,0
376,750000,-340,-60,400,0,0,0,0,0,0,0,0
377,752000,-460,200,200,0,0,0,0,0,0,0,0
378,754000,-420,400,-60,0,0,0,0,0,0,0,0
379,756000,-200,440,-320,0,0,0,0,0,0,0,0
380,758000,60,300,-460,0,0,0,0,0,0,0,0
381,760000,320,60,-420,0,0,0,0,0,0,0,0
382,762000,420,-220,-200,0,0,0,0,0,0,0,0
383,764000,360,-420,60,0,0,0,0,0,0,0,0
384,766000,160,-460,320,0,0,0,0,0,0,0,0
385,768000,-100,-340,440,0,0,0,0,0,0,0,0
386,770000,-340,-80,400,0,0,0,0,0,0,0,0
387,772000,-460,200,200,0,0,0,0,0,0,0,0
388,774000,-420,400,-80,0,0,0,0,0,0,0,0
389,776000,-200,440,-320,0,0,0,0,0,0,0,0
390,778000,60,320,-460,0,0,0,0,0,0,0,0
391,780000,320,60,-420,0,0,0,0,0,0,0,0
392,782000,440,-220,-220,0,0,0,0,0,0,0,0
393,784000,380,-420,60,0,0,0,0,0,0,0,0
394,786000,180,-460,300,0,0,0,0,0,0,0,0
395,788000,-80,-340,440,0,0,0,0,0,0,0,0
396,790000,-340,-60,400,0,0,0,0,0,0,0,0
397,792000,-460,200,200,0,0,0,0,0,0,0,0
398,794000,-400,400,-80,0,0,0,0,0,0,0,0
399,796000,-200,440,-320,0,0,0,0,0,0,0,0
400,798000,60,320,-460,0,0,0,0,0,0,0,0
401,800000,300,40,-420,0,0,0,0,0,0,0,0
402,802000,420,-220,-220,0,0,0,0,0,0,0,0
403,804000,380,-420,60,0,0,0,0,0,0,0,0
404,806000,180,-460,320,0,0,0,0,0,0,0,0
405,808000,-100,-320,440,0,0,0,0,0,0,0,0
406,810000,-340,-80,400,0,0,0,0,0,0,0,0
407,812000,-460,180,200,0,0,0,0,0,0,0,0
408,814000,-420,380,-60,0,0,0,0,0,0,0,0
409,816000,-200,440,-320,0,0,0,0,0,0,0,0
410,818000,60,300,-460,0,0,0,0,0,0,0,0
411,820000,320,60,-420,0,0,0,0,0,0,0,0
412,822000,440,-220,-220,0,0,0,0,0,0,0,0
413,824000,380,-420,60,0,0,0,0,0,0,0,0
414,826000,180,-480,320,0,0,0,0,0,0,0,0
415,828000,-80,-340,440,0,0,0,0,0,0,0,0
416,830000,-340,-80,400,0,0,0,0,0,0,0,0
417,832000,-460,180,200,0,0,0,0,0,0,0,0
418,834000,-400,400,-60,0,0,0,0,0,0,0,0
419,836000,-200,440,-320,0,0,0,0,0,0,0,0
420,838000,60,320,-460,0,0,0,0,0,0,0,0
421,840000,320,40,-420,0,0,0,0,0,0,0,0
422,842000,420,-220,-220,0,0,0,0,0,0,0,0
423,844000,380,-420,60,0,0,0,0,0,0,0,0
424,846000,180,-460,300,0,0,0,0,0,0,0,0
425,848000,-80,-340,440,0,0,0,0,0,0,0,0
426,850000,-320,-60,400,0,0,0,0,0,0,0,0
427,852000,-460,200,200,0,0,0,0,0,0,0,0
428,854000,-420,400,-60,0,0,0,0,0,0,0,0
429,856000,-200,440,-320,0,0,0,0,0,0,0,0
430,858000,60,300,-440,0,0,0,0,0,0,0,0
431,860000,320,60,-420,0,0,0,0,0,0,0,0
432,862000,440,-220,-220,0,0,0,0,0,0,0,0
433,864000,380,-420,40,0,0,0,0,0,0,0,0
434,866000,180,-460,300,0,0,0,0,0,0,0,0
435,868000,-80,-340,440,0,0,0,0,0,0,0,0
436,870000,-340,-80,400,0,0,0,0,0,0,0,0
437,872000,-460,180,200,0,0,0,0,0,0,0,0
438,874000,-420,400,-60,0,0,0,0,0,0,0,0
439,876000,-200,440,-320,0,0,0,0,0,0,0,0
440,878000,60,320,-460,0,0,0,0,0,0,0,0
441,880000,320,60,-420,0,0,0,0,0,0,0,0
442,882000,420,-220,-220,0,0,0,0,0,0,0,0
443,884000,380,-420,40,0,0,0,0,0,0,0,0
444,886000,180,-460,300,0,0,0,0,0,0,0,0
445,888000,-80,-340,440,0,0,0,0,0,0,0,0
446,890000,-360,-80,380,0,0,0,0,0,0,0,0
447,892000,-460,180,200,0,0,0,0,0,0,0,0
448,894000,-420,400,-60,0,0,0,0,0,0,0,0
449,896000,-200,440,-320,0,0,0,0,0,0,0,0
450,898000,60,320,-440,0,0,0,0,0,0,0,0
451,900000,300,60,-420,0,0,0,0,0,0,0,0
452,902000,440,-220,-220,0,0,0,0,0,0,0,0
453,904000,380,-420,40,0,0,0,0,0,0,0,0
454,906000,180,-460,300,0,0,0,0,0,0,0,0
455,908000,-80,-340,440,0,0,0,0,0,0,0,0
456,910000,-320,-80,400,0,0,0,0,0,0,0,0
457,912000,-460,200,200,0,0,0,0,0,0,0,0
458,914000,-420,400,-60,0,0,0,0,0,0,0,0
459,916000,-200,440,-340,0,0,0,0,0,0,0,0
460,918000,60,320,-460,0,0,0,0,0,0,0,0
461,920000,300,40,-420,0,0,0,0,0,0,0,0
462,922000,420,-220,-200,0,0,0,0,0,0,0,0
463,924000,380,-420,40,0,0,0,0,0,0,0,0
464,926000,180,-460,300,0,0,0,0,0,0,0,0
465,928000,-100,-320,440,0,0,0,0,0,0,0,0
466,930000,-320,-80,400,0,0,0,0,0,0,0,0
467,932000,-460,180,200,0,0,0,0,0,0,0,0
468,934000,-420,400,-60,0,0,0,0,0,0,0,0
469,936000,-200,440,-320,0,0,0,0,0,0,0,0
470,938000,60,320,-460,0,0,0,0,0,0,0,0
471,940000,300,60,-420,0,0,0,0,0,0,0,0
472,942000,420,-220,-220,0,0,0,0,0,0,0,0
473,944000,400,-420,40,0,0,0,0,0,0,0,0
474,946000,180,-460,300,0,0,0,0,0,0,0,0
475,948000,-80,-340,440,0,0,0,0,0,0,0,0
476,950000,-320,-80,400,0,0,0,0,0,0,0,0
477,952000,-460,180,200,0,0,0,0,0,0,0,0
478,954000,-400,380,-60,0,0,0,0,0,0,0,0
479,956000,-200,440,-320,0,0,0,0,0,0,0,0
480,958000,60,300,-460,0,0,0,0,0,0,0,0
481,960000,300,60,-420,0,0,0,0,0,0,0,0
482,962000,440,-200,-220,0,0,0,0,0,0,0,0
483,964000,380,-400,40,0,0,0,0,0,0,0,0
484,966000,180,-460,300,0,0,0,0,0,0,0,0
485,968000,-80,-320,420,0,0,0,0,0,0,0,0
486,970000,-340,-80,400,0,0,0,0,0,0,0,0
487,972000,-460,180,200,0,0,0,0,0,0,0,0
488,974000,-420,400,-60,0,0,0,0,0,0,0,0
489,976000,-220,440,-320,0,0,0,0,0,0,0,0
490,978000,60,300,-460,0,0,0,0,0,0,0,0
491,980000,320,60,-420,0,0,0,0,0,0,0,0
492,982000,420,-200,-220,0,0,0,0,0,0,0,0
493,984000,380,-420,40,0,0,0,0,0,0,0,0
494,986000,180,-460,300,0,0,0,0,0,0,0,0
495,988000,-80,-340,420,0,0,0,0,0,0,0,0
496,990000,-340,-80,400,0,0,0,0,0,0,0,0
497,992000,-440,180,200,0,0,0,0,0,0,0,0
498,994000,-400,400,-60,0,0,0,0,0,0,0,0
499,996000,-220,440,-320,0,0,0,0,0,0,0,0
500,998000,60,320,-460,0,0,0,0,0,0,0,0
